customer_ID,hotel,canceled,lead_time,arrival_year,arrival_month,arrival_week_number,arrival_day,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,appointment_status_value,payment_method,total_payment,gender,age_count
592,Resort Hotel,0,33,2015,July,30,23,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,,0,Transient-Party,194,1,1,Check-Out,26-07-2015,Completed,Working capital,3556,Male,50
593,Resort Hotel,1,19,2015,July,30,23,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,153,0,0,Canceled,07-07-2015,Missed,Cash,7888,Female,67
594,Resort Hotel,1,55,2015,July,30,23,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,135,0,0,Canceled,19-06-2015,Completed,Medicare,8699,Male,65
595,Resort Hotel,0,33,2015,July,30,23,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,,0,Transient,184,0,1,Check-Out,26-07-2015,Completed,Cash,7750,Female,58
596,Resort Hotel,1,19,2015,July,30,23,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,210,0,0,Canceled,06-07-2015,Completed,Insurance,2811,Male,36
597,Resort Hotel,1,19,2015,July,30,23,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,178,0,Transient,139,0,0,Canceled,07-07-2015,Missed,Cash,1768,Female,39
598,Resort Hotel,0,117,2015,July,30,23,2,3,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,241,,0,Transient,101.46,1,0,Check-Out,28-07-2015,Cancelled,Auto,247,Female,22
599,Resort Hotel,1,72,2015,July,30,23,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,145,0,0,Canceled,04-07-2015,Completed,Medicare,6520,Male,19
600,Resort Hotel,1,19,2015,July,30,23,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,173,0,0,Canceled,06-07-2015,Rescheduled,Auto,465,Female,47
601,Resort Hotel,0,34,2015,July,30,23,2,6,3,0,0,HB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,171,,0,Transient,217.05,1,1,Check-Out,31-07-2015,Missed,Auto,9966,Female,64
602,Resort Hotel,0,9,2015,July,30,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient-Party,164,0,2,Check-Out,26-07-2015,Completed,Insurance,4631,Male,56
603,Resort Hotel,0,8,2015,July,30,24,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,,0,Transient-Party,173,0,2,Check-Out,26-07-2015,Completed,Medicare,5430,Female,21
604,Resort Hotel,1,36,2015,July,30,24,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,112.5,0,0,Canceled,22-07-2015,Rescheduled,Medicare,5610,Male,50
605,Resort Hotel,0,22,2015,July,30,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient-Party,153,0,2,Check-Out,26-07-2015,Cancelled,Medicare,8854,Female,30
606,Resort Hotel,0,22,2015,July,30,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient-Party,173,0,2,Check-Out,26-07-2015,Cancelled,Medicare,9064,Female,37
607,Resort Hotel,0,36,2015,July,30,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,134,0,0,Check-Out,26-07-2015,Cancelled,Medicare,6593,Female,24
608,Resort Hotel,1,22,2015,July,30,24,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,233,0,2,Canceled,14-07-2015,Completed,Insurance,5539,Female,32
609,Resort Hotel,0,18,2015,July,30,24,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,G,0,No Deposit,250,,0,Transient,154,0,0,Check-Out,26-07-2015,Completed,Cash,9865,Male,40
610,Resort Hotel,1,67,2015,July,30,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,135,0,1,Canceled,06-07-2015,Completed,Auto,6611,Female,31
611,Resort Hotel,1,105,2015,July,30,24,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6,,0,Transient,132.5,0,0,Canceled,01-07-2015,Missed,Medicare,7604,Male,40
612,Resort Hotel,0,1,2015,July,30,24,1,2,3,0,0,BB,RUS,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,,0,Transient,222.67,0,0,Check-Out,27-07-2015,Rescheduled,Cash,1346,Female,36
613,Resort Hotel,0,39,2015,July,30,24,0,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient,107,0,0,Check-Out,26-07-2015,Completed,Cash,3939,Female,46
614,Resort Hotel,1,45,2015,July,30,24,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,127,0,0,Canceled,17-06-2015,Rescheduled,Auto,8651,Female,37
615,Resort Hotel,1,45,2015,July,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,135,0,0,Canceled,18-06-2015,Rescheduled,Insurance,2476,Female,46
616,Resort Hotel,0,14,2015,July,30,24,2,2,2,0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,149.7,1,1,Check-Out,28-07-2015,Cancelled,Working capital,3109,Male,41
617,Resort Hotel,1,53,2015,July,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,161.25,0,0,Canceled,08-06-2015,Missed,Working capital,9254,Male,35
618,Resort Hotel,0,28,2015,July,30,24,2,2,2,0,0,BB,ALB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,,0,Transient,107,0,0,Check-Out,28-07-2015,Completed,Cash,1927,Male,27
619,Resort Hotel,0,55,2015,July,30,24,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,,0,Transient-Party,75.44,0,1,Check-Out,29-07-2015,Cancelled,Auto,7079,Male,58
620,Resort Hotel,0,25,2015,July,30,24,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,,0,Transient,115,0,0,Check-Out,31-07-2015,Cancelled,Working capital,9905,Female,25
621,Resort Hotel,1,43,2015,July,30,24,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient,159.2,0,1,Canceled,14-07-2015,Completed,Cash,9932,Male,43
622,Resort Hotel,1,109,2015,July,30,24,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,163.29,0,2,Canceled,22-04-2015,Rescheduled,Insurance,8669,Male,46
623,Resort Hotel,1,62,2015,July,30,24,2,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,210,0,0,Canceled,25-05-2015,Cancelled,Working capital,4385,Female,27
624,Resort Hotel,0,25,2015,July,30,24,2,6,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,154,0,2,Check-Out,01-08-2015,Rescheduled,Cash,7010,Female,34
625,Resort Hotel,0,43,2015,July,30,24,2,7,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,166,0,0,Check-Out,02-08-2015,Missed,Cash,8661,Female,19
626,Resort Hotel,0,35,2015,July,30,24,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95,,0,Transient,132.5,0,0,Check-Out,03-08-2015,Rescheduled,Medicare,2296,Female,23
627,Resort Hotel,1,42,2015,July,30,24,3,7,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95,,0,Transient,107,0,0,Canceled,26-06-2015,Missed,Insurance,3847,Male,22
628,Resort Hotel,1,312,2015,July,30,24,4,10,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Contract,121.98,0,1,Canceled,21-07-2015,Rescheduled,Medicare,8943,Male,45
629,Resort Hotel,0,30,2015,July,30,25,0,0,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,,0,Transient,0,0,0,Check-Out,25-07-2015,Cancelled,Auto,6078,Female,58
630,Resort Hotel,0,47,2015,July,30,25,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,261,,0,Transient,133,0,0,Check-Out,28-07-2015,Cancelled,Medicare,5707,Female,22
631,Resort Hotel,0,40,2015,July,30,25,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,134,,0,Transient,107,0,0,Check-Out,26-07-2015,Missed,Medicare,869,Female,35
632,Resort Hotel,0,11,2015,July,30,25,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,241,,0,Transient,117.81,0,0,Check-Out,26-07-2015,Completed,Working capital,880,Male,43
633,Resort Hotel,0,39,2015,July,30,25,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,134,,0,Transient,107,0,0,Check-Out,26-07-2015,Missed,Cash,6403,Male,37
634,Resort Hotel,1,39,2015,July,30,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Canceled,11-07-2015,Missed,Insurance,4083,Female,58
635,Resort Hotel,0,1,2015,July,30,25,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,,,0,Transient,147,0,0,Check-Out,27-07-2015,Rescheduled,Medicare,9603,Female,66
636,Resort Hotel,1,12,2015,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,153,0,2,Canceled,14-07-2015,Rescheduled,Insurance,8814,Male,44
637,Resort Hotel,1,16,2015,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,153,0,1,Canceled,10-07-2015,Missed,Medicare,621,Female,66
638,Resort Hotel,1,16,2015,July,30,25,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,134,0,0,Canceled,23-07-2015,Cancelled,Auto,9227,Female,29
639,Resort Hotel,0,12,2015,July,30,25,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,153,0,1,Check-Out,27-07-2015,Rescheduled,Medicare,7669,Male,24
640,Resort Hotel,0,51,2015,July,30,25,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,,0,Transient,118,0,0,Check-Out,28-07-2015,Completed,Working capital,5884,Female,20
641,Resort Hotel,0,67,2015,July,30,25,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,,0,Transient,134,0,1,Check-Out,29-07-2015,Rescheduled,Cash,4683,Male,27
642,Resort Hotel,0,52,2015,July,30,25,2,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,,0,Transient,135,0,2,Check-Out,30-07-2015,Rescheduled,Auto,6046,Female,51
643,Resort Hotel,0,25,2015,July,30,25,2,3,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,,0,Transient,158.77,0,2,Check-Out,30-07-2015,Completed,Medicare,5041,Female,42
644,Resort Hotel,0,94,2015,July,30,25,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,1,1,Check-Out,30-07-2015,Missed,Insurance,6367,Male,52
645,Resort Hotel,1,54,2015,July,30,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,0,Canceled,26-06-2015,Completed,Auto,7228,Male,33
646,Resort Hotel,0,33,2015,July,30,25,2,3,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,,0,Transient,142.03,0,1,Check-Out,30-07-2015,Missed,Auto,2561,Female,19
647,Resort Hotel,0,47,2015,July,30,25,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,,,0,Transient,240,0,0,Check-Out,30-07-2015,Missed,Medicare,785,Male,41
648,Resort Hotel,0,43,2015,July,30,25,2,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,134,0,0,Check-Out,31-07-2015,Missed,Auto,2260,Female,27
649,Resort Hotel,1,87,2015,July,30,25,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,3,Canceled,02-06-2015,Completed,Insurance,7131,Female,55
650,Resort Hotel,0,54,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,147,0,0,Check-Out,01-08-2015,Missed,Auto,9859,Male,39
651,Resort Hotel,0,32,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,176,1,0,Check-Out,01-08-2015,Cancelled,Insurance,5441,Female,43
652,Resort Hotel,1,29,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,120.6,0,1,Canceled,27-06-2015,Completed,Medicare,138,Female,60
653,Resort Hotel,1,96,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,166,0,1,Canceled,12-05-2015,Cancelled,Cash,4975,Male,56
654,Resort Hotel,1,100,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,0,Canceled,17-04-2015,Missed,Auto,1356,Male,44
655,Resort Hotel,0,75,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,167,0,1,Check-Out,01-08-2015,Rescheduled,Cash,7797,Female,46
656,Resort Hotel,0,31,2015,July,30,25,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,,0,Transient,107.2,1,0,Check-Out,01-08-2015,Missed,Insurance,2296,Male,64
657,Resort Hotel,1,25,2015,July,30,25,2,6,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,131.63,0,0,Canceled,03-07-2015,Cancelled,Auto,7265,Male,55
658,Resort Hotel,0,61,2015,July,30,25,2,6,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,105,,0,Transient,233.05,1,0,Check-Out,02-08-2015,Cancelled,Working capital,401,Male,37
659,Resort Hotel,0,60,2015,July,30,25,2,6,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,147,,0,Transient,90.12,0,1,Check-Out,02-08-2015,Completed,Cash,7627,Male,44
660,Resort Hotel,1,31,2015,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,1,Canceled,29-06-2015,Rescheduled,Auto,6481,Female,58
661,Resort Hotel,1,107,2015,July,30,25,3,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,125,0,2,Canceled,15-04-2015,Completed,Cash,746,Female,37
662,Resort Hotel,1,31,2015,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,154,0,1,Canceled,29-06-2015,Cancelled,Auto,8889,Female,61
663,Resort Hotel,0,115,2015,July,30,25,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,2,Check-Out,04-08-2015,Missed,Medicare,8953,Male,36
664,Resort Hotel,0,59,2015,July,30,25,4,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Contract,114.25,0,1,Check-Out,06-08-2015,Rescheduled,Cash,4430,Male,37
665,Resort Hotel,1,85,2015,July,30,25,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Contract,107,0,0,Canceled,03-07-2015,Missed,Working capital,9660,Male,52
666,Resort Hotel,0,0,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,,0,Transient,88.55,0,0,Check-Out,01-08-2015,Missed,Working capital,7103,Male,64
667,Resort Hotel,1,299,2015,July,30,25,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,149,0,1,Canceled,25-03-2015,Rescheduled,Insurance,3637,Male,19
668,Resort Hotel,0,50,2015,July,30,25,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,195,1,0,Check-Out,01-08-2015,Completed,Auto,4658,Male,47
669,Resort Hotel,1,50,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,164,0,0,Canceled,08-06-2015,Missed,Cash,6679,Male,51
670,Resort Hotel,1,88,2015,July,31,26,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,154,0,1,Canceled,15-05-2015,Cancelled,Insurance,8574,Female,39
671,Resort Hotel,1,116,2015,July,31,26,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,1,Canceled,18-06-2015,Missed,Cash,9778,Female,20
672,Resort Hotel,0,47,2015,July,31,26,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,103.5,0,0,Check-Out,29-07-2015,Rescheduled,Auto,4182,Male,23
673,Resort Hotel,0,48,2015,July,31,26,2,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient-Party,115,0,3,Check-Out,29-07-2015,Rescheduled,Working capital,4283,Male,32
674,Resort Hotel,1,54,2015,July,31,26,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,95.02,0,2,Canceled,03-06-2015,Rescheduled,Medicare,8752,Male,44
675,Resort Hotel,1,33,2015,July,31,26,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,,0,Transient,132.5,0,0,Canceled,25-06-2015,Completed,Working capital,3854,Female,27
676,Resort Hotel,0,73,2015,July,31,26,2,3,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,0,Transient,209,0,1,Check-Out,31-07-2015,Missed,Insurance,1824,Female,26
677,Resort Hotel,0,38,2015,July,31,26,2,5,2,2,0,HB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,,0,Transient,180,0,0,Check-Out,02-08-2015,Completed,Medicare,1476,Male,50
678,Resort Hotel,0,34,2015,July,31,26,2,0,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,103.18,0,0,Check-Out,28-07-2015,Completed,Insurance,8806,Male,49
679,Resort Hotel,0,130,2015,July,31,26,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,0,Transient,174.01,0,1,Check-Out,02-08-2015,Rescheduled,Auto,8994,Female,65
680,Resort Hotel,1,39,2015,July,31,26,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient,133,0,1,Canceled,17-06-2015,Rescheduled,Medicare,1753,Female,23
681,Resort Hotel,0,45,2015,July,31,26,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,,0,Transient,107.2,0,0,Check-Out,02-08-2015,Completed,Insurance,2166,Female,58
682,Resort Hotel,0,31,2015,July,31,27,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,241,,0,Transient,0,0,0,Check-Out,27-07-2015,Missed,Auto,122,Female,53
683,Resort Hotel,1,48,2015,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,210,0,1,Canceled,03-07-2015,Cancelled,Working capital,2560,Male,19
684,Resort Hotel,0,59,2015,July,31,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,145,1,0,Check-Out,29-07-2015,Completed,Auto,6026,Female,46
685,Resort Hotel,1,48,2015,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,195,0,1,Canceled,03-07-2015,Missed,Cash,6351,Female,21
686,Resort Hotel,1,48,2015,July,31,27,1,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,124.2,0,1,Canceled,15-06-2015,Rescheduled,Auto,9596,Male,18
687,Resort Hotel,1,48,2015,July,31,27,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,167,0,1,Canceled,15-06-2015,Rescheduled,Auto,7395,Female,36
688,Resort Hotel,0,48,2015,July,31,27,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,,0,Transient,145,1,0,Check-Out,30-07-2015,Missed,Cash,3400,Female,43
689,Resort Hotel,0,96,2015,July,31,27,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,166,0,2,Check-Out,30-07-2015,Cancelled,Insurance,6379,Female,42
690,Resort Hotel,0,51,2015,July,31,27,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,G,0,No Deposit,250,,0,Transient,115,0,0,Check-Out,30-07-2015,Rescheduled,Insurance,8653,Male,27
691,Resort Hotel,0,96,2015,July,31,27,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,166,1,2,Check-Out,30-07-2015,Rescheduled,Auto,7453,Female,32
692,Resort Hotel,1,41,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Canceled,17-06-2015,Rescheduled,Cash,3827,Male,39
693,Resort Hotel,0,6,2015,July,31,27,1,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,5,No Deposit,,,0,Transient,162,0,2,Check-Out,31-07-2015,Missed,Cash,6372,Male,68
694,Resort Hotel,0,27,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,153,0,0,Check-Out,31-07-2015,Completed,Working capital,6095,Female,65
695,Resort Hotel,0,28,2015,July,31,27,1,3,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,142,,0,Transient,133.2,0,0,Check-Out,31-07-2015,Rescheduled,Insurance,9576,Female,38
696,Resort Hotel,0,30,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,134,0,1,Check-Out,31-07-2015,Completed,Medicare,614,Female,39
697,Resort Hotel,0,45,2015,July,31,27,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,,0,Transient,107,1,2,Check-Out,31-07-2015,Cancelled,Insurance,548,Female,53
698,Resort Hotel,0,52,2015,July,31,27,1,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,,,0,Transient,145,0,2,Check-Out,31-07-2015,Rescheduled,Insurance,6119,Male,51
699,Resort Hotel,0,31,2015,July,31,27,1,3,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250,,0,Transient,145,0,0,Check-Out,31-07-2015,Rescheduled,Working capital,5443,Female,47
700,Resort Hotel,1,74,2015,July,31,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,,0,Transient,107,0,1,Canceled,29-06-2015,Cancelled,Medicare,8133,Female,42
701,Resort Hotel,0,31,2015,July,31,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,36,,0,Transient,167.2,0,0,Check-Out,31-07-2015,Rescheduled,Working capital,2620,Female,62
702,Resort Hotel,1,87,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,2,Canceled,09-05-2015,Completed,Medicare,3181,Male,45
703,Resort Hotel,0,48,2015,July,31,27,1,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,,0,Transient,130,0,0,Check-Out,31-07-2015,Missed,Auto,1528,Female,18
704,Resort Hotel,1,41,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,164,0,0,Canceled,17-06-2015,Completed,Medicare,4067,Female,66
705,Resort Hotel,0,35,2015,July,31,27,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196,,0,Transient,149,0,0,Check-Out,31-07-2015,Missed,Working capital,6545,Male,62
706,Resort Hotel,0,28,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,154,1,0,Check-Out,01-08-2015,Missed,Insurance,9214,Male,21
707,Resort Hotel,0,77,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,,0,Transient,195,0,1,Check-Out,01-08-2015,Completed,Medicare,2259,Female,24
708,Resort Hotel,1,33,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,0,Canceled,25-06-2015,Completed,Medicare,5232,Female,66
709,Resort Hotel,0,30,2015,July,31,27,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5,,0,Transient,107.2,0,0,Check-Out,01-08-2015,Completed,Cash,2647,Female,26
710,Resort Hotel,1,34,2015,July,31,27,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,164,0,0,Canceled,06-07-2015,Completed,Insurance,3079,Female,53
